TRACT_ID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,NHPD_Units,Permits,Pop,Pop_density,Non_white_share,White_non_hisp,Black_non_hisp,Asian_non_Hisp,Hispanic,Workers,Transit_to_work,Walk_to_Work,Bike_to_work,Green_commute_share,BA_plus_25_plus,Med_HH_inc,Cost_burdened,Very_cost_burdened,Med_housing_value,Jobs,Job_density,Housing_units,Housing_density,Permit_density,Permits_per_capita,Subsidized_hsg_share
G5300330005304,53,33,5304,53033005304,53.04,Census Tract 53.04,G5020,S,73030,0,47.6561001,-122.3150258,1248.691957,73030.19208,0,1282,3110,110295.2625,0.596463023,0.403536977,0.019935691,0.377813505,0.082636656,757,0.253632761,0.51651255,0.007926024,0.778071334,0.597826087,22222,0.929133858,0.818897638,0,138,4894.130621,148,5248.777767,45465.76417,412.2186495,0
G5300330005305,53,33,5305,53033005305,53.05,Census Tract 53.05,G5020,S,212967,0,47.6590644,-122.3148784,1842.850669,212967.6869,0,630,2252,27387.59162,0.694493783,0.305506217,0.013765542,0.540852575,0.070159858,1325,0.27245283,0.34490566,0,0.617358491,0.651499483,21781,0.810344828,0.527093596,0,1713,20832.56858,1525,18546.21546,7661.71524,279.7513321,0
G5300330005306,53,33,5306,53033005306,53.06,Census Tract 53.06,G5020,S,200489,0,47.6630891,-122.3141376,1816.569221,200487.4603,767,1774,3786,48908.89269,0.714210248,0.285789752,0.055467512,0.559957739,0.040412044,1671,0.34171155,0.255535607,0.032315978,0.629563136,0.593731163,36798,0.661071659,0.418334409,0,1816,23459.73299,1856,23976.4672,22917.16208,468.5684099,0.41325431
G5300330005307,53,33,5307,53033005307,53.07,Census Tract 53.07,G5020,S,130030,0,47.66306,-122.3086776,1449.492449,130027.7155,0,38,3247,64675.0088,0.405913151,0.594086849,0.043732676,0.192177395,0.050200185,1322,0.170196672,0.491679274,0.015885023,0.677760968,0.545945946,35519,0.847507331,0.413489736,0,140,2788.574448,434,8644.580788,756.8987787,11.70311056,0
G5300330005401,53,33,5401,53033005401,54.01,Census Tract 54.01,G5020,S,756239,615226,47.6475292,-122.3381077,5673.705071,756239.3546,30,1126,3257,11154.66311,0.325759902,0.674240098,0.01811483,0.186060792,0.053730427,2589,0.209347238,0.080726149,0.069524913,0.359598301,0.8621421,126380,0.274289985,0.095665172,689800,5844,20014.69181,2221,7606.541838,3856.355745,345.7169174,0.013507429
G5300330005402,53,33,5402,53033005402,54.02,Census Tract 54.02,G5020,S,463900,0,47.654105,-122.3411359,3069.172968,463903.4938,0,1015,3401,18988.03527,0.185533667,0.814466333,0.005586592,0.074095854,0.042046457,2322,0.212316968,0.055555556,0.043496985,0.311369509,0.786620531,98913,0.487969201,0.197305101,869500,809,4516.707008,1868,10429.18256,5666.820289,298.4416348,0
G5300330005600,53,33,5600,53033005600,56,Census Tract 56,G5020,S,3022785,1546484,47.6405468,-122.4071053,8906.105273,3022785.33,0,203,7112,6093.716702,0.191366704,0.808633296,0.008436445,0.076631046,0.035995501,3147,0.085478233,0.017794725,0.01620591,0.119478869,0.733497257,171049,0.375,0.303030303,1047500,1037,888.5242154,2948,2525.910691,173.9348271,28.54330709,0
G5300330005700,53,33,5700,53033005700,57,Census Tract 57,G5020,S,5085640,2365806,47.6581015,-122.4137704,13633.16364,5085641.321,178,379,6920,3524.181366,0.276156069,0.723843931,0.012861272,0.121965318,0.057514451,3816,0.134171908,0.011530398,0.055293501,0.200995807,0.739944245,143384,0.351528384,0.1430131,846800,1678,854.5630538,3307,1684.171644,193.0151355,54.76878613,0.053825219
G5300330005801,53,33,5801,53033005801,58.01,Census Tract 58.01,G5020,S,1822365,260223,47.6548926,-122.3850376,6919.834447,1822365.829,0,702,6552,9311.8569,0.280525031,0.719474969,0.024114774,0.144230769,0.096001221,4681,0.187994018,0.013458663,0.042725913,0.244178594,0.741376024,112056,0.225289403,0.091718611,650200,4286,6091.364266,3368,4786.681019,997.6989535,107.1428571,0
G5300330005803,53,33,5803,53033005803,58.03,Census Tract 58.03,G5020,S,832097,0,47.6424544,-122.3878383,5210.330079,832098.8032,0,344,3216,10010.13315,0.399564677,0.600435323,0.035758706,0.13619403,0.088930348,1892,0.235729387,0.012156448,0.061839323,0.309725159,0.714122573,110962,0.331099196,0.101876676,867000,178,554.0434392,1497,4659.567576,1070.735635,106.9651741,0
G5300330005804,53,33,5804,53033005804,58.04,Census Tract 58.04,G5020,S,2334443,1169687,47.6319354,-122.3774788,14569.9994,2334438.679,108,743,2746,3046.597133,0.293517844,0.706482156,0.050983248,0.16824472,0.06190823,2043,0.257953989,0.022515908,0.009300049,0.289769946,0.721958175,77889,0.420792079,0.085808581,532300,3335,3700.073357,1810,2008.135765,824.3341842,270.5753824,0.059668508
G5300330005901,53,33,5901,53033005901,59.01,Census Tract 59.01,G5020,S,778385,173882,47.6530716,-122.3696366,5091.450838,778384.7889,0,265,4146,13795.3464,0.346840328,0.653159672,0.017366136,0.144476604,0.047274481,2535,0.248126233,0.147534517,0.022485207,0.418145957,0.765694513,110242,0.361639824,0.165446559,855200,2354,7832.668938,1371,4561.847542,881.7575483,63.91702846,0
G5300330005902,53,33,5902,53033005902,59.02,Census Tract 59.02,G5020,S,1022976,0,47.6444414,-122.3684358,4627.492194,1022976.242,0,176,4299,10884.28163,0.315189579,0.684810421,0.014189346,0.091649221,0.060944406,2335,0.182441113,0.027408994,0.013276231,0.223126338,0.776470588,154554,0.44646098,0.08892922,992900,667,1688.721993,1823,4615.502539,445.5998063,40.93975343,0
G5300330006000,53,33,6000,53033006000,60,Census Tract 60,G5020,S,1340653,160754,47.6432313,-122.3527936,5602.314531,1340655.308,84,667,6460,12479.98042,0.274303406,0.725696594,0.019195046,0.089318885,0.073529412,4400,0.194545455,0.150454545,0.03,0.375,0.678607366,97883,0.352816153,0.132837407,1060000,2565,4955.286344,3398,6564.546977,1288.567638,103.250774,0.024720424
G5300330006100,53,33,6100,53033006100,61,Census Tract 61,G5020,S,1198411,681782,47.6444403,-122.3222647,6550.37583,1198409.692,0,900,5743,12411.68657,0.226884903,0.773115097,0.009751001,0.125544141,0.047884381,3981,0.172569706,0.048229088,0.064305451,0.285104245,0.813655761,123025,0.433399602,0.108681246,926200,2781,6010.256026,3369,7281.032921,1945.066675,156.7125196,0
G5300330006200,53,33,6200,53033006200,62,Census Tract 62,G5020,S,2437426,239356,47.6391316,-122.3012264,10568.93445,2437426.162,0,104,4543,4827.353111,0.209773278,0.790226722,0.014087607,0.105877174,0.037860445,2738,0.163623083,0.109569028,0.040540541,0.313732652,0.86627566,217885,0.376404494,0.101123596,1093900,810,860.699102,1714,1821.281803,110.5095143,22.89236188,0
G5300330006300,53,33,6300,53033006300,63,Census Tract 63,G5020,S,2610569,3533560,47.6350162,-122.2767793,8580.546509,2610567.012,0,195,5856,5809.833172,0.111851093,0.888148907,0.011270492,0.03022541,0.018271858,2536,0.07807571,0.024842271,0.015772871,0.118690852,0.851877608,130885,0.496475327,0.222557905,1721600,1802,1787.793609,3062,3037.860173,193.4626825,33.29918033,0
G5300330006400,53,33,6400,53033006400,64,Census Tract 64,G5020,S,903649,0,47.6285398,-122.3048258,4026.669162,903650.3342,0,50,3732,10696.4492,0.191050375,0.808949625,0.006966774,0.066452304,0.035101822,1993,0.150526844,0.100852985,0.061716006,0.313095835,0.850553506,162313,0.345771144,0.256218905,1114400,306,877.0400474,1516,4345.074222,143.3071973,13.39764202,0
G5300330006500,53,33,6500,53033006500,65,Census Tract 65,G5020,S,1147619,0,47.6309633,-122.3177579,5455.291656,1147617.481,0,720,4843,10929.85775,0.277926905,0.722073095,0.003923188,0.129258724,0.067107165,3435,0.182823872,0.174381368,0.030567686,0.387772926,0.812121212,108160,0.370320856,0.114973262,1029600,645,1455.659353,2890,6522.256636,1624.922069,148.6681809,0
G5300330006600,53,33,6600,53033006600,66,Census Tract 66,G5020,S,1109813,838435,47.62809,-122.3312907,7394.849419,1109813.53,0,1147,4386,10235.67741,0.234154127,0.765845873,0.025763794,0.116735066,0.024395805,3533,0.283894707,0.14123974,0.037928106,0.463062553,0.864829737,131196,0.280261723,0.119411123,876600,8580,20023.28139,2531,5906.634638,2676.771999,261.5139079,0
G5300330006701,53,33,6701,53033006701,67.01,Census Tract 67.01,G5020,S,380256,105441,47.632436,-122.3407805,3390.523605,380255.9316,71,2618,3109,21175.92631,0.6497266,0.3502734,0.045030556,0.485365069,0.119330975,2603,0.195159431,0.2823665,0.016519401,0.494045332,0.871506352,131904,0.255626082,0,0,3913,26652.10667,2226,15161.66355,17831.64203,842.0714056,0.031895777
G5300330006702,53,33,6702,53033006702,67.02,Census Tract 67.02,G5020,S,304748,0,47.6273058,-122.3456689,2624.733388,304750.1076,0,1420,3021,25674.83324,0.275074479,0.724925521,0.036411784,0.198940748,0.039721946,2267,0.087781209,0.3498015,0.022937803,0.460520512,0.829739777,113913,0.201977401,0.126412429,744500,11086,94217.5443,2348,19955.1501,12068.27647,470.0430321,0
G5300330006703,53,33,6703,53033006703,67.03,Census Tract 67.03,G5020,S,597133,0,47.6345035,-122.3473591,3298.06424,597133.1985,0,189,3661,15879.11985,0.198579623,0.801420377,0.00464354,0.069379951,0.080305927,2352,0.132653061,0.262329932,0.051870748,0.446853741,0.596330275,98776,0.423330198,0.188146754,615700,230,997.59562,2123,9208.24131,819.7633573,51.62523901,0
G5300330006800,53,33,6800,53033006800,68,Census Tract 68,G5020,S,718106,0,47.6360306,-122.3564653,3437.193645,718106.4815,0,490,3323,11985.04189,0.170328017,0.829671983,0.017153175,0.092085465,0.030093289,2017,0.236489836,0.037679722,0.034209222,0.30837878,0.908064516,145375,0.421052632,0.164912281,1204500,1710,6167.44557,1608,5799.562852,1767.279725,147.4571171,0
G5300330006900,53,33,6900,53033006900,69,Census Tract 69,G5020,S,905121,0,47.6343813,-122.3669907,4768.291487,905122.44,64,373,5159,14762.38941,0.197325063,0.802674937,0.001550688,0.077728242,0.067648769,3040,0.190789474,0.061184211,0.034539474,0.286513158,0.748402556,124155,0.31471536,0.127819549,1089000,1420,4063.305477,2318,6632.916969,1067.333058,72.30083349,0.027610009
G5300330007001,53,33,7001,53033007001,70.01,Census Tract 70.01,G5020,S,358281,0,47.6278767,-122.3603612,2900.859559,358278.044,246,359,3717,26869.93116,0.181059995,0.818940005,0.03551251,0.068065644,0.031207963,2371,0.184732181,0.199493884,0,0.384226065,0.684965517,55893,0.626760563,0.182595573,452100,1222,8833.751918,3207,23183.17709,2595.185711,96.58326607,0.076707203
G5300330007002,53,33,7002,53033007002,70.02,Census Tract 70.02,G5020,S,441021,0,47.628523,-122.3541023,2889.178388,441019.5619,0,498,3551,20853.99058,0.311743171,0.688256829,0.013235708,0.084764855,0.079132639,2789,0.281821441,0.246324848,0.011473646,0.539619935,0.633845127,63637,0.507514451,0.141618497,671000,832,4886.094104,2596,15245.55324,2924.609211,140.2421853,0
G5300330007101,53,33,7101,53033007101,71.01,Census Tract 71.01,G5020,S,495054,0,47.6216965,-122.3530304,2746.487841,495053.9741,0,1754,2842,14868.57234,0.492258973,0.507741027,0.079873329,0.260380014,0.079169599,2264,0.284893993,0.292402827,0.023409894,0.600706714,0.690095847,107383,0.366492147,0.087696335,392800,4622,24181.04903,1986,10390.21276,9176.451752,617.1710063,0
G5300330007102,53,33,7102,53033007102,71.02,Census Tract 71.02,G5020,S,335908,0,47.6231794,-122.3626414,3505.108887,335907.4155,0,983,2655,20471.13624,0.488512241,0.511487759,0.046704331,0.242937853,0.108097928,1982,0.258324924,0.126639758,0.054994955,0.439959637,0.767421975,91076,0.354091238,0.162201303,670300,5548,42777.34986,1874,14449.30671,7579.332176,370.2448211,0
G5300330007201,53,33,7201,53033007201,72.01,Census Tract 72.01,G5020,S,150744,0,47.6171374,-122.3460833,1793.939531,150747.2843,313,2037,5318,91370.51405,0.517675818,0.482324182,0.028206093,0.409552463,0.050394885,3544,0.084650113,0.481094808,0.013544018,0.579288939,0.819015847,95781,0.511676542,0.393168351,867600,5136,88243.50511,3813,65512.55549,34998.44624,383.0387364,0.082087595
G5300330007202,53,33,7202,53033007202,72.02,Census Tract 72.02,G5020,S,280585,0,47.61536,-122.340578,2312.414764,280586.43,199,3110,3088,28504.31522,0.447862694,0.552137306,0.020725389,0.318005181,0.084520725,2482,0.121676068,0.578968574,0,0.700644641,0.84721717,148041,0.154205607,0.058744993,829600,8349,77066.88074,1901,17547.50752,28707.39,1007.124352,0.104681746
G5300330007203,53,33,7203,53033007203,72.03,Census Tract 72.03,G5020,S,579631,0,47.6220291,-122.3435701,3813.653313,579630.3056,124,2314,3358,15004.68414,0.540500298,0.459499702,0.031566409,0.380285884,0.027099464,2623,0.123522684,0.70453679,0,0.828059474,0.759110787,130504,0.245260664,0.074052133,423100,8394,37507.24202,2090,9338.829618,10339.73767,689.1006552,0.059330144
G5300330007301,53,33,7301,53033007301,73.01,Census Tract 73.01,G5020,S,250787,0,47.6219263,-122.3308665,2258.230946,250788.6861,447,2854,2619,27047.56969,0.437571592,0.562428408,0.038182512,0.237877052,0.092019855,1979,0.120262759,0.493683679,0.00707428,0.621020718,0.636743215,86324,0.344290657,0.182814302,0,4167,43034.44938,2120,21894.17631,29474.51848,1089.728904,0.210849057
G5300330007302,53,33,7302,53033007302,73.02,Census Tract 73.02,G5020,S,312981,0,47.6163784,-122.3341111,2379.413455,312982.6175,655,5155,4429,36650.97032,0.634680515,0.365319485,0.070444796,0.306841273,0.148792052,3436,0.186554133,0.458381839,0.00814901,0.653084983,0.748313441,120243,0.41173913,0.098695652,735900,19513,161474.4601,3227,26704.15019,42658.78347,1163.919621,0.202974899
G5300330007303,53,33,7303,53033007303,73.03,Census Tract 73.03,G5020,S,313527,0,47.6219789,-122.335832,2428.547323,313524.5172,124,3355,2361,19503.78095,0.49004659,0.50995341,0.053367217,0.369335028,0.031766201,1567,0.048500319,0.578174856,0,0.626675175,0.815085158,107224,0.28511236,0.054073034,719400,5244,43319.7066,1712,14142.51291,27715.02968,1421.008047,0.072429907
G5300330007403,53,33,7403,53033007403,74.03,Census Tract 74.03,G5020,S,118559,0,47.6228951,-122.3227163,1591.512029,118557.9567,45,623,3107,67874.16441,0.372063083,0.627936917,0.030897972,0.241068555,0.057933698,2667,0.354705662,0.290588676,0.037495313,0.682789651,0.801886792,74954,0.412081985,0.095469256,349400,721,15750.65096,2296,50157.41278,13609.78578,200.5149662,0.019599303
G5300330007404,53,33,7404,53033007404,74.04,Census Tract 74.04,G5020,S,153725,0,47.6230967,-122.3264852,1757.95792,153722.5408,0,269,2799,47158.08568,0.370489461,0.629510539,0.027152554,0.150053591,0.076455877,2483,0.244865083,0.262988321,0.043093033,0.550946436,0.794303797,100529,0.415983607,0.12773224,403500,137,2308.202121,1912,32213.74056,4532.163289,96.10575205,0
G5300330007405,53,33,7405,53033007405,74.05,Census Tract 74.05,G5020,S,131830,0,47.6180293,-122.3235972,1528.588739,131832.8366,211,610,2887,56719.22684,0.35053689,0.64946311,0.037409075,0.126428819,0.100796675,2141,0.308267165,0.392340028,0.035964503,0.736571695,0.522420549,55417,0.479400749,0.20536829,357700,429,8428.316008,2209,43398.95119,11984.3188,211.2919986,0.095518334
G5300330007406,53,33,7406,53033007406,74.06,Census Tract 74.06,G5020,S,150829,0,47.6193203,-122.3260062,2062.841838,150829.5937,255,306,2458,42208.00227,0.460943857,0.539056143,0.07078926,0.271358828,0.057770545,1892,0.307082452,0.396934461,0.041226216,0.745243129,0.64,52995,0.543037089,0.234429671,437900,467,8019.176999,1974,33896.90663,5254.535678,124.4914565,0.129179331
G5300330007501,53,33,7501,53033007501,75.01,Census Tract 75.01,G5020,S,298283,0,47.6221056,-122.3167948,2202.546766,298280.6575,56,791,4312,37441.05005,0.274814471,0.725185529,0.054730983,0.038961039,0.030148423,3233,0.291370244,0.198577173,0.023198268,0.513145685,0.64970222,67450,0.417283951,0.149559083,573800,936,8127.278025,3329,28905.67152,6868.244571,183.4415584,0.016821868
G5300330007502,53,33,7502,53033007502,75.02,Census Tract 75.02,G5020,S,315931,0,47.6176046,-122.316793,2257.933948,315931.0165,267,1659,2676,21937.72749,0.291479821,0.708520179,0,0.111733931,0.079970105,2166,0.22345337,0.329639889,0.040627886,0.593721145,0.792612372,63106,0.513784461,0.305137845,403000,973,7976.610182,2134,17494.4359,13600.40729,619.955157,0.125117151
G5300330007503,53,33,7503,53033007503,75.03,Census Tract 75.03,G5020,S,187541,0,47.6138039,-122.317187,1978.825585,187543.4505,15,1736,2222,30686.37568,0.263276328,0.736723672,0.03690369,0.156615662,0.0090009,1809,0.256495301,0.278054174,0.05196241,0.586511885,0.678627968,62426,0.543059126,0.284061697,462500,4217,58237.82459,1714,23670.76864,23974.59414,781.2781278,0.008751459
G5300330007600,53,33,7600,53033007600,76,Census Tract 76,G5020,S,571882,0,47.6218678,-122.3075858,3019.238447,571880.2433,115,863,4786,21675.24611,0.249477643,0.750522357,0.019849561,0.087547012,0.082741329,3011,0.408170043,0.094985055,0.052474261,0.555629359,0.801692525,96744,0.389769452,0.177233429,829200,1613,7305.092348,2344,10615.70766,3908.428206,180.317593,0.049061433
G5300330007700,53,33,7700,53033007700,77,Census Tract 77,G5020,S,1058322,0,47.6191203,-122.2973516,4636.459428,1058324.915,127,847,5562,13611.65493,0.375224739,0.624775261,0.09852571,0.059510967,0.092952175,3985,0.288080301,0.100376412,0.027854454,0.416311167,0.750597436,113500,0.430009149,0.120768527,843500,938,2295.529005,2675,6546.418004,2072.82843,152.2833513,0.047476636
G5300330007800,53,33,7800,53033007800,78,Census Tract 78,G5020,S,2097740,3632914,47.6141558,-122.2810958,8567.437234,2097735.895,0,280,6178,7627.707221,0.204435092,0.795564908,0.05568145,0.041599223,0.030754289,3515,0.098719772,0.051209104,0.085064011,0.234992888,0.815614618,166611,0.219712526,0.084188912,1156500,3897,4811.455979,2363,2917.493066,345.7037912,45.32211072,0
G5300330007901,53,33,7901,53033007901,79.01,Census Tract 79.01,G5020,S,267231,0,47.6144349,-122.3108156,2393.45353,267228.4402,337,387,3095,29996.56927,0.257835218,0.742164782,0.123101777,0.05815832,0.035541195,2124,0.274952919,0.260357815,0.034369115,0.569679849,0.690972222,81376,0.371563236,0.128043991,448400,1476,14305.31058,2072,20081.7097,3750.782651,125.0403877,0.162644788
G5300330007902,53,33,7902,53033007902,79.02,Census Tract 79.02,G5020,S,431244,0,47.6143565,-122.3057243,2953.213413,431240.8531,182,1567,3745,22491.91983,0.421361816,0.578638184,0.130307076,0.131375167,0.056875834,2563,0.335154116,0.138509559,0.072571206,0.546234881,0.663515406,80522,0.454738331,0.17397454,682600,1117,6708.537902,2103,12630.30905,9411.171793,418.4245661,0.086543034
G5300330008002,53,33,8002,53033008002,80.02,Census Tract 80.02,G5020,S,234314,0,47.6120898,-122.3453618,2438.504149,234314.2327,746,1887,3936,43506.54763,0.46925813,0.53074187,0.134400407,0.245934959,0.041158537,2368,0.184966216,0.329814189,0.021537162,0.536317568,0.650390061,95391,0.278284672,0.08850365,1019100,9222,101935.3105,3475,38410.88746,20857.9409,479.4207317,0.214676259
G5300330008003,53,33,8003,53033008003,80.03,Census Tract 80.03,G5020,S,197152,0,47.6161316,-122.3495916,2662.87821,197152.942,503,2077,4222,55464.46296,0.444812885,0.555187115,0.013737565,0.2460919,0.052581715,3057,0.113509977,0.484789009,0.017010141,0.615309127,0.786714177,103750,0.442735949,0.283669141,488500,5496,72201.01574,3092,40619.63986,27285.57309,491.9469446,0.162677878
G5300330008004,53,33,8004,53033008004,80.04,Census Tract 80.04,G5020,S,284626,526767,47.6150718,-122.3552018,4600.387623,294559.8327,89,2550,3383,30784.01052,0.360035471,0.639964529,0.015666568,0.234998522,0.070351759,2697,0.122728958,0.420837968,0,0.543566926,0.868615483,168281,0.298983051,0.179661017,631900,5271,47964.09088,2470,22476.05852,23204.02803,753.7688442,0.036032389
G5300330008101,53,33,8101,53033008101,81.01,Census Tract 81.01,G5020,S,270324,277671,47.6074716,-122.3427956,3614.887389,270327.5953,256,1235,2721,26070.04057,0.360161705,0.639838295,0.05108416,0.195148842,0.083425211,1690,0.208284024,0.446153846,0,0.65443787,0.602272727,83807,0.396884735,0.103426791,720100,14628,140151.6183,2236,21423.2307,11832.59835,453.877251,0.114490161
